Epoch,Batch,Cost
0,0,0.008979768492281437
0,1,0.006045854650437832
0,2,0.005796814803034067
0,3,0.0062750098295509815
0,4,0.004190891515463591
0,5,0.004164510406553745
0,6,0.002678114455193281
0,7,0.0014396399492397904
0,8,0.0023461636155843735
0,9,0.0021618118043988943
0,10,0.0015109783271327615
0,11,0.0017905739368870854
0,12,0.0014671847457066178
0,13,0.001230944530107081
0,14,0.0010893021244555712
0,15,0.0013393680565059185
0,16,0.0008018850930966437
0,17,0.000664828228764236
0,18,0.0008905047434382141
0,19,0.0006757346563972533
0,20,0.0005674637504853308
0,21,0.0006074121920391917
0,22,0.0008415235206484795
0,23,0.0007951593142934144
0,24,0.0004854635917581618
0,25,0.0007965718978084624
0,26,0.000430935004260391
0,27,0.00041248410707339644
0,28,0.0004841049376409501
0,29,0.0003588247927837074
0,30,0.0003765070578083396
0,31,0.00032399402698501945
0,32,0.0003480364102870226
0,33,0.000275986036285758
0,34,0.00028090219711884856
0,35,0.00011426459968788549
0,36,0.00038083153776824474
0,37,0.00024253467563539743
0,38,0.0003349146863911301
0,39,0.00021384078718256205
0,40,0.0002379479119554162
0,41,0.0001542415702715516
0,42,0.00023815210442990065
0,43,0.0003825804451480508
0,44,0.00016708845214452595
0,45,0.00012219652126077563
